user_id,username,email,age,gender,registration_date,last_login_time,session_duration_seconds,ip_address,device_type,os,browser,country,is_fraudulent
user_166,nnichols,markswanson@example.net,47,Male,2022-10-01 14:20:57,2025-06-07 04:06:57,5488,209.105.7.203,Tablet,macOS,Other,Thailand,Yes
user_167,kevin67,christinanorton@example.com,22,Female,2020-08-04 14:50:48,2025-06-10 01:45:19,8608,97.77.32.136,Tablet,Android,Opera,Senegal,Yes
user_168,frederick63,jonesemily@example.org,51,Male,2023-12-02 03:47:18,2025-06-01 22:05:41,4416,83.103.13.236,Desktop,Windows,Other,Puerto Rico,No
user_169,tony97,ithompson@example.net,68,Male,2020-09-27 10:06:05,2025-06-04 05:38:10,343,143.101.236.21,Mobile,macOS,Opera,Luxembourg,Yes
user_170,sara72,angelajames@example.net,72,Female,2022-07-31 03:01:37,2025-06-05 04:05:25,644,16.108.190.151,Desktop,Android,Edge,Greenland,No
user_171,mclaughlincorey,finleytyler@example.net,75,Other,2024-03-22 17:12:27,2025-06-02 02:47:42,1939,151.3.230.136,Desktop,Other,Chrome,Trinidad and Tobago,Yes
user_172,tgreen,vwatson@example.org,18,Male,2022-11-12 01:38:26,2025-06-03 12:13:44,2890,53.126.183.206,Mobile,Linux,Other,Colombia,No
user_173,reyeslawrence,pgardner@example.com,32,Male,2022-01-05 03:36:59,2025-06-09 10:21:43,3308,187.233.243.62,Desktop,Android,Safari,Serbia,Yes
user_174,elizabeth72,matthew37@example.org,89,Other,2020-01-12 01:07:11,2025-06-07 17:25:51,9654,74.22.210.60,Other,Android,Firefox,Israel,No
user_175,lisa47,alexa16@example.org,38,Female,2020-05-06 17:31:08,2025-06-07 15:17:22,7929,145.217.106.199,Other,macOS,Firefox,Botswana,Yes
user_176,zware,blairerika@example.net,50,Male,2023-08-27 13:46:14,2025-06-08 12:41:50,9627,33.65.112.106,Tablet,Android,Opera,Montserrat,Yes
user_177,ryanjones,sharpmichael@example.net,95,Male,2023-05-20 17:08:12,2025-06-02 19:06:35,2867,135.88.97.172,Desktop,Windows,Edge,Netherlands Antilles,No
user_178,maryhensley,jeffrey84@example.net,51,Other,2022-03-24 13:37:37,2025-06-06 04:08:58,9249,69.195.136.108,Tablet,Linux,Safari,Bolivia,No
user_179,hannah02,fdavis@example.com,73,Male,2022-03-07 04:09:29,2025-06-01 19:37:28,1235,2.26.210.53,Desktop,Other,Chrome,Uruguay,Yes
user_180,sheri53,jennifer19@example.com,80,Male,2022-01-06 03:31:17,2025-06-02 16:50:48,2775,148.82.26.230,Desktop,Linux,Firefox,Greece,No
user_181,gabriel25,tiffany17@example.com,28,Female,2021-07-29 10:09:31,2025-06-10 02:38:27,923,136.84.153.138,Mobile,Android,Edge,United States of America,Yes
user_182,william58,robinsonmichael@example.org,97,Female,2020-04-23 20:10:28,2025-06-04 00:15:29,1104,139.134.117.186,Mobile,Other,Other,Austria,Yes
user_183,elizabeth91,jcastro@example.com,20,Other,2023-11-30 10:17:00,2025-06-08 17:36:45,6264,159.184.63.215,Other,Android,Chrome,New Zealand,No
user_184,hensleythomas,ryansmith@example.net,53,Male,2024-05-13 12:05:42,2025-06-08 14:38:17,3348,66.28.247.185,Tablet,Linux,Other,Thailand,No
user_185,gloriagarcia,ubrown@example.com,37,Other,2021-12-24 23:29:41,2025-06-05 00:05:29,2925,27.169.118.72,Other,Windows,Edge,Saint Vincent and the Grenadines,Yes
user_186,rodriguezstephanie,uharrell@example.com,87,Female,2022-04-24 18:45:12,2025-06-04 21:31:49,8065,12.225.230.3,Desktop,Linux,Firefox,Sao Tome and Principe,No
user_187,smithpaul,brandonmaldonado@example.net,2,Other,2020-08-25 04:38:53,2025-06-07 12:06:50,9094,184.132.108.115,Tablet,iOS,Chrome,Lebanon,Yes
user_188,bernard10,lmiller@example.org,44,Male,2024-10-24 15:43:54,2025-06-07 18:25:55,6208,173.156.129.106,Tablet,macOS,Firefox,French Southern Territories,No
user_189,ganderson,csmith@example.com,1,Female,2022-06-14 04:42:02,2025-06-03 04:43:01,8510,43.57.129.24,Mobile,iOS,Edge,Hong Kong,No
user_190,brittanyschwartz,colleenturner@example.net,71,Other,2022-01-08 20:14:50,2025-06-01 19:40:46,1410,113.46.88.196,Desktop,Linux,Edge,Jersey,Yes
user_191,cameronmariah,llarsen@example.net,50,Male,2021-12-07 02:06:33,2025-06-08 21:34:36,8077,202.110.144.165,Tablet,Linux,Other,Yemen,No
user_192,williamsonjennifer,goneal@example.net,25,Female,2020-06-07 15:50:44,2025-06-02 04:21:52,2142,191.26.45.210,Mobile,macOS,Safari,Papua New Guinea,Yes
user_193,marcusflores,rickyherman@example.net,63,Female,2023-03-15 07:50:28,2025-06-09 17:21:18,1974,170.114.82.36,Tablet,Other,Safari,Nicaragua,Yes
user_194,jblack,woodsean@example.com,87,Male,2020-11-29 13:11:27,2025-06-03 15:22:51,4086,42.30.109.146,Tablet,Android,Other,Guyana,No
user_195,simsroger,katherinegray@example.com,84,Male,2020-12-04 00:02:11,2025-06-03 20:35:51,1947,28.216.161.0,Other,Linux,Safari,Kazakhstan,Yes
user_196,fshaw,jenna99@example.org,83,Other,2020-11-19 05:19:06,2025-06-02 21:26:31,7033,80.246.183.47,Desktop,Other,Safari,Germany,No
user_197,brendahahn,jamesbanks@example.org,0,Other,2022-02-20 07:40:28,2025-06-03 14:40:04,8416,30.41.139.249,Mobile,Android,Firefox,Ecuador,Yes
user_198,maryfitzgerald,sstewart@example.net,67,Female,2023-06-27 03:16:34,2025-06-02 06:29:19,1217,124.197.73.194,Tablet,macOS,Chrome,Korea,Yes
user_199,perryfelicia,jordan05@example.org,45,Other,2025-05-30 14:37:36,2025-06-02 12:33:21,1941,150.249.117.196,Desktop,Windows,Edge,Guernsey,Yes
user_200,russellsandra,ssmith@example.net,43,Female,2024-01-09 18:42:20,2025-06-09 20:15:59,7357,30.189.19.236,Mobile,Windows,Chrome,Mexico,No
