user_id,username,email,age,gender,registration_date,last_login_time,session_duration_seconds,ip_address,device_type,os,browser,country,is_fraudulent
sdv-id-xjSaKl,gwilliams,yvonne03@example.org,58,Male,2020-01-12 01:07:11,2025-06-07 01:54:12,76,772c:2826:c42c:c2d9:181a:2c6d:f75c:4018,Other,Windows,Safari,Honduras,Yes
sdv-id-sRGdXP,xmorris,schultzzachary@example.org,54,Other,2022-10-25 09:53:26,2025-06-01 00:03:06,8433,9863:647b:3198:d7a5:6a17:1270:d988:ec5,Tablet,Other,Chrome,Greece,Yes
sdv-id-svkWuU,anthony51,gonzalezkaren@example.com,38,Female,2021-06-10 23:17:04,2025-06-07 12:08:43,2491,8cdd:8df8:e469:51fa:982:fe0b:92a3:2514,Tablet,Android,Edge,Germany,No
sdv-id-cnRxXf,ustephens,pammurray@example.org,96,Other,2023-04-14 20:39:37,2025-06-06 12:19:07,76,6426:171d:d898:f823:f9b5:70e4:cb11:56d3,Desktop,Windows,Safari,Zambia,Yes
sdv-id-cWgwKa,candicesmith,bautistajames@example.com,37,Male,2020-10-28 23:42:24,2025-06-04 11:09:38,9828,8679:48b2:bdaa:7cc8:4a41:3e4:643a:e20e,Desktop,Windows,Opera,Zambia,Yes
sdv-id-fSUsaf,baileystephen,ljoseph@example.com,29,Female,2025-02-19 11:42:31,2025-06-10 21:04:52,366,ce74:c6dc:3dda:6cdd:858a:d1a7:794e:90e9,Desktop,iOS,Firefox,Bahrain,Yes
sdv-id-xyNcZT,cspencer,jacob07@example.org,51,Female,2022-12-12 11:25:34,2025-06-04 11:07:16,3059,35f6:b4ad:3649:5efa:6c53:28a0:dd9a:4ac4,Tablet,Windows,Edge,British Virgin Islands,Yes
sdv-id-UXxtDk,fitzgeraldangela,jthompson@example.com,65,Female,2021-09-11 05:10:50,2025-06-09 00:58:40,5792,ed4d:a22f:532a:f5e1:b4e4:f31a:9889:9e33,Desktop,iOS,Edge,Korea,No
sdv-id-zReniO,linda53,arnoldnancy@example.org,20,Female,2022-12-12 13:55:09,2025-06-02 21:30:35,4998,f8d8:74ba:de56:bc0a:18b1:b764:43b1:946d,Desktop,Linux,Chrome,Sao Tome and Principe,Yes
sdv-id-HvDItB,ule,michelemitchell@example.net,40,Female,2025-05-12 15:47:12,2025-06-10 21:22:51,76,e255:6b40:1e96:13d0:70d2:db5e:9aa9:a2fa,Desktop,iOS,Chrome,Cyprus,Yes
sdv-id-VodxoL,jpayne,kyleanderson@example.org,35,Male,2023-06-29 03:20:38,2025-06-10 21:22:51,7333,b01c:7e36:b36d:281a:2b45:6d0d:df02:1d9c,Desktop,Other,Safari,Zambia,Yes
sdv-id-ANuQcc,bhines,russellkevin@example.org,20,Female,2022-06-29 03:55:11,2025-06-02 18:39:57,7040,5a06:7ad9:9b7a:abd0:236a:ecad:7fff:866f,Tablet,Android,Safari,Swaziland,Yes
sdv-id-iOQUUh,campbellalicia,karenbeard@example.com,63,Other,2021-10-11 23:15:23,2025-06-08 17:29:11,76,c827:713d:e83a:65cc:b36c:7cb3:754d:fd50,Mobile,iOS,Edge,Estonia,Yes
sdv-id-hDFhfO,annadrake,meganolson@example.com,73,Male,2022-03-15 14:32:23,2025-06-04 00:54:50,6635,20fc:be45:11bb:beda:62de:1f22:7ab3:149d,Mobile,Windows,Other,Kyrgyz Republic,Yes
sdv-id-ljxFQN,joseclark,shelby64@example.com,43,Male,2022-12-25 15:01:28,2025-06-06 20:09:39,7057,3b5:28c6:e0fb:587f:42e4:3fbc:e545:c5ec,Mobile,Windows,Other,Israel,No
sdv-id-XqSXGE,npatterson,ehammond@example.com,84,Female,2023-03-27 11:11:48,2025-06-03 12:35:42,7596,fefd:8ebe:543a:71e6:d093:901c:5de1:510b,Desktop,macOS,Chrome,Senegal,No
sdv-id-ftzcar,emily98,kenneth09@example.org,37,Male,2023-11-07 13:00:31,2025-06-06 03:50:16,3809,f80c:188f:913e:b980:9cf6:6eb3:3422:101e,Desktop,macOS,Safari,Spain,No
sdv-id-aRvycP,michael07,williamhernandez@example.org,5,Other,2020-12-04 18:48:59,2025-06-07 18:43:10,8511,95bf:3e66:3b04:81e8:adb2:e8d3:9791:b4cf,Desktop,Android,Firefox,Belgium,Yes
sdv-id-zUeAEH,cynthiastokes,leonarddaniel@example.com,99,Other,2024-10-08 07:50:53,2025-06-01 00:03:06,2659,17e1:2b59:d40c:87fb:27e7:31e6:516:8177,Tablet,Linux,Edge,Suriname,Yes
sdv-id-TqCYNP,bradley54,colemancarlos@example.org,61,Female,2022-05-27 04:10:52,2025-06-02 02:08:55,9103,7dfb:81f3:ece9:91da:c526:e562:b06d:daaa,Other,iOS,Opera,Vanuatu,Yes
sdv-id-aeFoKw,brendahahn,troy24@example.com,50,Male,2021-11-02 14:45:08,2025-06-09 03:53:32,2901,af1a:7be2:480e:1973:b8a2:6e8a:7570:9df8,Desktop,iOS,Chrome,Iran,No
sdv-id-qxkXaM,sarahmitchell,annaschwartz@example.org,68,Male,2021-12-08 13:26:19,2025-06-01 07:33:05,5204,b0d5:5615:309e:a704:a867:47fb:e0dd:626c,Desktop,macOS,Chrome,Tunisia,No
sdv-id-XhmTOB,perezamber,powelljill@example.org,52,Female,2022-04-01 12:32:56,2025-06-07 00:50:01,6875,326b:1c3b:1f67:bb88:afe9:bf62:10a0:908f,Other,Other,Chrome,Mayotte,Yes
sdv-id-IARver,newtonjonathan,wsanchez@example.com,88,Male,2021-09-17 10:23:56,2025-06-06 16:37:25,3554,df3d:2af6:b7bb:fab1:8741:47fe:9e93:6201,Mobile,Android,Safari,Germany,No
sdv-id-GNPpcb,burgessjenny,aaron11@example.net,99,Other,2022-06-29 13:49:13,2025-06-07 11:34:57,2024,8d71:1fb4:73b1:da1b:3bd7:605:eb74:2f92,Tablet,Linux,Safari,Greece,Yes
sdv-id-EBkUXn,esellers,rojasrenee@example.net,63,Other,2023-03-06 23:28:00,2025-06-05 16:48:13,4509,9d03:cd58:d8b4:d14:b595:ba71:b7ae:acc7,Mobile,Windows,Firefox,El Salvador,Yes
sdv-id-xQsKLp,reyestimothy,gmelton@example.org,83,Female,2023-06-16 01:23:57,2025-06-02 22:33:45,5777,e5bf:bf11:b001:4478:5914:a860:4a5e:2cbb,Mobile,iOS,Safari,Sao Tome and Principe,No
sdv-id-TyZPYQ,erin15,edwardavila@example.org,95,Other,2023-06-13 21:21:20,2025-06-04 18:06:42,4087,ed86:29b0:9cc7:a86:d2d2:94cf:ab2b:a45b,Tablet,Other,Chrome,Yemen,Yes
sdv-id-VZQZCW,chad06,crystalfowler@example.org,79,Other,2021-11-29 09:14:24,2025-06-02 03:19:40,9871,6dfe:249d:2a00:5ea:1554:1b72:88b4:9907,Desktop,macOS,Safari,Jersey,No
sdv-id-nMwtaz,duncanjackie,joshuabrown@example.com,25,Other,2022-09-19 19:56:38,2025-06-06 13:07:47,254,ca0d:f0e4:53ee:431:803b:8d77:e38d:20f4,Desktop,Android,Other,Niger,Yes
sdv-id-iHmhqo,anthony51,melaniegates@example.org,52,Other,2023-01-13 22:24:16,2025-06-01 10:06:10,2654,5289:32f:80ae:3571:fffa:54d7:77e9:29a,Mobile,Windows,Chrome,Jersey,No
sdv-id-clWyxh,chad06,mary83@example.org,54,Male,2023-11-13 05:58:02,2025-06-03 09:04:08,9858,4a71:bea6:2895:3d81:c23b:58db:6254:c93,Mobile,Windows,Other,South Georgia and the South Sandwich Islands,No
sdv-id-oFFavG,jason09,ycolon@example.com,45,Male,2024-05-19 01:34:42,2025-06-03 02:16:45,835,30e6:5189:4ed:ebce:f4e5:552a:b056:f26c,Mobile,Windows,Edge,Ethiopia,Yes
sdv-id-GubWTa,cynthiastokes,znoble@example.com,84,Male,2021-04-06 18:15:29,2025-06-01 00:03:06,6677,43be:a0cc:d7dc:c6a7:f6e6:6edc:a98:3c23,Other,Windows,Safari,Yemen,Yes
sdv-id-hYgmnt,smeyer,emilywalton@example.net,45,Male,2025-05-30 14:37:36,2025-06-04 05:19:33,5244,7e3a:30ce:f6f8:eb9a:6efe:e9d3:acfb:a9b0,Tablet,macOS,Opera,Iraq,No
sdv-id-NhQxGz,campbellalicia,timothyburton@example.com,32,Female,2024-08-13 16:47:39,2025-06-09 00:07:18,5786,2ec:5536:cd33:6100:df79:e043:3f00:b096,Desktop,iOS,Safari,Saint Vincent and the Grenadines,No
sdv-id-uiGQvR,tony97,cmcmillan@example.org,48,Male,2023-08-02 17:43:13,2025-06-04 16:31:05,2041,b792:a196:c243:f23b:66e2:f3b:5605:5021,Other,Android,Firefox,Lebanon,No
sdv-id-mcbXKX,gabriel25,barbara84@example.com,13,Male,2023-01-19 19:57:37,2025-06-01 08:43:11,3471,3470:392:f488:55dd:dd8b:85c1:a923:738e,Desktop,Other,Chrome,Korea,Yes
sdv-id-KKmVDM,ihill,debbiehooper@example.net,46,Female,2020-09-22 11:02:07,2025-06-04 19:48:15,989,4174:2ee6:6d76:76ca:6c64:960d:da99:4f50,Tablet,Other,Edge,Chile,Yes
sdv-id-aYLrnm,elizabeth91,jessica55@example.org,77,Other,2021-01-14 15:03:08,2025-06-06 19:46:52,2353,8f3f:60e8:1223:48fd:8f15:38de:9aa:82f,Other,Other,Other,Tunisia,Yes
sdv-id-DRvKNF,jason09,johnsontabitha@example.com,72,Male,2020-01-12 01:07:11,2025-06-04 15:51:06,3233,fc76:8b40:5e52:c47f:ea36:f74c:161:1547,Desktop,Other,Edge,United States of America,No
sdv-id-CLkJqf,joseph34,maxmoreno@example.com,99,Other,2022-12-10 08:50:59,2025-06-03 08:20:45,5443,30de:af9c:f0f9:10d:b6f5:e8e8:d857:2527,Tablet,iOS,Firefox,Honduras,No
sdv-id-JXaJoS,zware,gonzaleskyle@example.org,42,Other,2021-04-26 05:12:55,2025-06-04 17:35:43,8156,4aff:67e7:275e:fe1c:2ebf:7078:f895:69d1,Mobile,Android,Firefox,Anguilla,No
sdv-id-KXkUJN,lisa47,wolfjames@example.net,87,Female,2023-02-22 00:36:45,2025-06-02 04:30:25,6622,1b99:c64b:e141:c290:52a1:4ac7:8af9:11a,Other,iOS,Other,Serbia,Yes
sdv-id-zArGnz,ksharp,david41@example.net,99,Male,2021-11-26 15:03:27,2025-06-04 02:36:12,8663,ebee:9d1b:2a42:2a:223e:9590:94a:7330,Mobile,Other,Opera,Thailand,No
sdv-id-xdXUfJ,smeyer,marisamejia@example.net,67,Female,2022-01-28 06:15:13,2025-06-10 10:03:03,504,4e6e:aea1:959f:1050:8b7e:3717:7982:26ab,Mobile,iOS,Opera,Sao Tome and Principe,Yes
sdv-id-BveUTJ,warrenmichael,harperjason@example.com,85,Female,2022-04-14 03:27:29,2025-06-07 03:13:38,2922,ab31:7e9c:ab4b:be1b:c90b:fa9c:7d84:bd9b,Other,Windows,Safari,Mongolia,Yes
sdv-id-cDVPBE,isaiah89,hevans@example.org,64,Male,2024-08-27 23:31:42,2025-06-10 13:30:28,6521,13a4:4d28:9c99:8dde:69cc:9ee2:f82b:4ee2,Other,Windows,Edge,Israel,Yes
sdv-id-ZzRmcU,bradshawalyssa,wheelerrhonda@example.net,30,Other,2025-05-30 14:37:36,2025-06-10 21:22:51,8169,5eba:94b3:e29f:50e3:b127:d764:9243:d57b,Tablet,iOS,Opera,Saint Pierre and Miquelon,Yes
sdv-id-mWmvqP,esteschristine,cartermatthew@example.org,53,Male,2020-08-27 10:08:10,2025-06-05 10:51:47,6951,7771:a08a:19b:9d75:e502:3442:7b03:8cd5,Other,Other,Edge,Zambia,No
sdv-id-XUWSCf,bradshawalyssa,jonathan97@example.net,49,Female,2023-02-09 15:45:10,2025-06-01 00:03:06,8362,6a78:3ac3:5bb5:ec9d:94fb:4daf:4218:3f94,Mobile,macOS,Firefox,Jersey,Yes
sdv-id-tsUvoz,natalie51,xconley@example.com,64,Female,2025-01-26 20:41:59,2025-06-03 04:01:04,8087,681c:39b9:ffbb:19d6:5df6:b1f2:90fd:7eeb,Desktop,Linux,Firefox,Poland,No
sdv-id-OPDmAs,stevensgary,vasquezmisty@example.org,97,Other,2025-05-30 14:37:36,2025-06-02 09:45:40,1326,e2f4:1f63:f08b:3ca:3200:290f:48dc:757b,Other,macOS,Safari,Sao Tome and Principe,Yes
sdv-id-JCZWRs,npatterson,danielle37@example.com,48,Other,2025-03-14 01:38:19,2025-06-04 07:01:33,9871,4250:35cb:645a:6bde:85e2:999:8e37:a7ba,Tablet,iOS,Opera,Northern Mariana Islands,Yes
sdv-id-GjAbAb,palexander,manuelkane@example.net,52,Female,2023-12-11 00:40:46,2025-06-07 07:37:37,104,51be:753d:dc68:221:7d52:b3ff:34ef:fce4,Mobile,Android,Edge,Brazil,Yes
sdv-id-UzfDjZ,mhawkins,carol75@example.com,39,Female,2020-08-24 05:28:24,2025-06-01 00:03:06,3209,5df:4520:4770:7370:67cd:b2ee:c485:e47d,Other,Linux,Opera,Netherlands Antilles,Yes
sdv-id-MhlXaH,isaiah89,bward@example.net,77,Other,2023-05-20 18:29:13,2025-06-01 00:03:06,9871,bf24:9069:1c0:6614:c52b:e2fe:2150:6dd0,Tablet,Android,Safari,Northern Mariana Islands,Yes
sdv-id-oPtvnC,william58,robertcole@example.org,32,Female,2022-10-29 10:50:41,2025-06-04 15:56:15,1913,88cd:d80e:1776:d5cd:d8cc:7ff8:f4ce:214f,Tablet,macOS,Safari,El Salvador,Yes
sdv-id-JNeevw,fshaw,vmartin@example.org,82,Other,2024-04-30 01:06:23,2025-06-02 15:52:57,7438,f508:5ed6:d1ed:150c:9868:1b0d:8359:6246,Tablet,Linux,Safari,Cook Islands,Yes
sdv-id-ljVCwP,william58,sarahhardy@example.org,31,Male,2022-02-25 10:33:19,2025-06-09 23:20:13,8957,23ce:c987:ef30:f741:2bff:11b9:42c8:27a1,Mobile,Windows,Opera,Falkland Islands (Malvinas),Yes
sdv-id-zLUPVk,btaylor,vicki60@example.net,99,Other,2023-06-17 04:57:25,2025-06-05 09:23:07,1938,57a4:26b4:b909:e680:17c5:2669:dfe5:317a,Mobile,Android,Safari,France,Yes
sdv-id-lQJdOv,michellekey,james81@example.com,62,Male,2021-08-29 05:18:51,2025-06-03 08:42:35,2194,54a8:1243:7d25:955e:be31:5dcb:84f1:18f4,Other,Android,Safari,Yemen,Yes
sdv-id-GJnFDx,brianhowell,youngkristina@example.org,82,Male,2022-03-02 17:05:56,2025-06-02 18:27:29,4334,7eca:f351:8581:1173:8883:b298:ea0e:456a,Mobile,iOS,Edge,Belgium,No
sdv-id-taynFg,michellekey,bonillahunter@example.net,76,Other,2024-01-29 14:35:24,2025-06-10 21:22:51,4934,589d:b5e5:8d4d:6083:fd9a:eee5:54ce:70eb,Mobile,iOS,Chrome,Afghanistan,Yes
sdv-id-zzQxIw,raycynthia,xwalters@example.com,84,Other,2021-09-07 16:21:53,2025-06-05 19:12:20,9871,53f5:8f0b:c113:e391:7e82:6d45:43d1:7e62,Desktop,Other,Other,Bolivia,No
sdv-id-MBOCGX,williamswhitney,ashleysmith@example.net,97,Female,2022-07-18 22:15:25,2025-06-04 21:22:23,5995,6b93:ae5:a433:b2ab:764b:9f38:e4f0:c4da,Tablet,macOS,Edge,Georgia,Yes
sdv-id-VgpdNf,paulbrown,linda43@example.org,42,Male,2021-05-01 07:09:37,2025-06-09 05:14:53,7895,c30a:bbce:3d38:d091:5293:1606:7dc4:3643,Desktop,iOS,Safari,Bolivia,Yes
sdv-id-anDRyK,qmacdonald,parkerdiamond@example.org,80,Other,2024-07-28 15:36:19,2025-06-09 12:16:58,445,acdf:221a:845a:d1b1:8910:b960:3aa3:7572,Desktop,Other,Chrome,Bolivia,No
sdv-id-czzdAS,chad06,cassandrawilliams@example.org,92,Male,2022-03-19 20:02:38,2025-06-02 19:07:28,5815,2ca5:a8fc:e25c:ca00:f49:7601:a6cb:6b29,Desktop,iOS,Edge,Germany,Yes
sdv-id-pdRQlm,ryan06,emitchell@example.org,76,Other,2022-01-01 13:26:40,2025-06-07 03:32:30,76,dec5:7e83:8e51:813:ddc5:dd9:3776:140f,Desktop,macOS,Firefox,British Indian Ocean Territory (Chagos Archipelago),No
sdv-id-gFhUbV,hornalyssa,patricia17@example.net,52,Male,2025-05-30 14:37:36,2025-06-03 04:24:50,693,d9b9:622e:d769:d418:bfeb:5eb1:2cd4:bcc9,Tablet,Android,Chrome,Germany,No
sdv-id-NWWFnp,jblack,nstafford@example.org,99,Male,2022-06-27 00:40:40,2025-06-08 01:12:18,4090,830b:abc0:f61:d7cf:6a3c:9458:2946:3dd6,Tablet,Windows,Opera,Pakistan,No
sdv-id-OhcYQo,pschneider,tristanthomas@example.com,99,Female,2020-01-12 01:07:11,2025-06-02 06:58:00,9210,bacf:d66c:2e99:b5f2:8d6:fb5:bde2:2e8f,Desktop,macOS,Safari,Israel,Yes
sdv-id-bHoIgc,erin15,nschmidt@example.net,30,Male,2024-07-16 10:50:23,2025-06-04 20:33:08,3020,54d1:215:d9eb:1696:4d84:628a:492c:7848,Tablet,Linux,Chrome,Puerto Rico,Yes
sdv-id-ZIvyiE,william58,adrianthomas@example.org,61,Male,2020-01-12 01:07:11,2025-06-05 18:28:40,1892,5ebc:2d79:8e11:467:7a42:aa33:f7c7:ea36,Mobile,Android,Safari,Thailand,No
sdv-id-qhpBcg,carlos79,davisrichard@example.net,99,Other,2021-02-22 19:17:19,2025-06-10 03:48:50,1802,dcfa:b7b6:cb03:499f:320e:c071:877:3cd0,Mobile,macOS,Edge,Paraguay,Yes
sdv-id-BVcmKU,justin75,michael95@example.org,5,Male,2022-07-30 01:25:07,2025-06-07 15:47:08,4803,62b7:e0a5:2075:47cf:de9e:3f34:1e5a:db7b,Mobile,Android,Safari,Korea,No
sdv-id-hzjNdH,burgessjenny,cynthia98@example.org,62,Male,2023-01-15 00:16:30,2025-06-03 13:43:54,6367,bc1a:a2bd:6a53:a335:135a:eebd:266c:4480,Tablet,macOS,Safari,Botswana,No
sdv-id-CeUmDK,jameskim,runderwood@example.com,68,Other,2023-01-29 12:14:20,2025-06-10 21:22:51,6987,be9c:a031:9f7:f0e7:f0cd:c691:c32e:6bd7,Other,Android,Opera,Belgium,Yes
sdv-id-oXskNl,amber62,kevin06@example.net,92,Female,2021-04-11 22:37:20,2025-06-07 14:54:59,3939,2df:e569:3791:a1d2:83ec:bee:718:eb24,Desktop,Linux,Firefox,Australia,Yes
sdv-id-mkgfzW,linda53,barkerbailey@example.org,99,Other,2021-03-31 13:22:20,2025-06-08 05:29:03,7616,1496:545f:dec7:68ef:927a:33d6:eb7f:f01b,Desktop,macOS,Other,Georgia,Yes
sdv-id-jxdwkW,cspencer,schavez@example.org,47,Male,2021-07-11 08:42:39,2025-06-04 07:26:53,2302,2e45:e00f:dbe4:3cf3:3845:5162:5446:2c98,Other,Other,Opera,Syrian Arab Republic,No
sdv-id-VbgQmE,lisawilson,stevenmcneil@example.net,99,Female,2024-05-27 13:26:41,2025-06-04 13:50:34,7618,3e17:2e3f:abf6:e6cb:684e:9d5b:cc2c:f99,Other,Android,Safari,Montserrat,No
sdv-id-gnXCCZ,raycynthia,josephstevens@example.net,38,Female,2022-11-20 04:17:52,2025-06-01 00:03:06,1388,3a7c:c3e7:2fc0:8022:2ebc:881e:e1c9:f7ff,Tablet,Linux,Edge,Italy,No
sdv-id-wCaHBy,williamsmisty,qjohnson@example.org,67,Female,2022-11-09 16:33:07,2025-06-04 16:26:48,3860,73fd:9718:82be:b93b:d058:a8a:722d:6d72,Mobile,Linux,Opera,Mongolia,Yes
sdv-id-kCMYqh,kristin58,tonycochran@example.com,36,Male,2023-01-16 02:10:35,2025-06-10 21:22:51,8743,7972:659c:be1e:ab3f:71c6:1d0e:28a7:cf52,Desktop,iOS,Firefox,Jersey,Yes
sdv-id-KJVkdk,josephmccarty,johnkennedy@example.org,58,Male,2022-09-09 08:18:31,2025-06-03 09:07:38,4496,6f4:3d08:1378:c10c:6533:fec9:e840:7027,Mobile,Windows,Chrome,Swaziland,No
sdv-id-RXKuCK,brightlinda,iortega@example.org,93,Other,2022-06-26 00:43:35,2025-06-07 05:15:09,76,3678:5765:6593:6dcc:7e36:1035:7885:b5fb,Tablet,Linux,Edge,Iraq,Yes
sdv-id-TqOwSY,joseph34,crussell@example.net,72,Other,2021-10-11 10:49:37,2025-06-08 07:16:19,5686,80ad:bcb3:9cf5:be45:69b:77c7:a59f:e99,Desktop,iOS,Chrome,French Southern Territories,No
sdv-id-oLhFtc,olsonkyle,iroberts@example.org,35,Male,2024-04-03 21:14:03,2025-06-09 00:03:41,224,191:9561:6eeb:c383:40ad:3b88:8413:7ab0,Other,Windows,Other,Ghana,No
sdv-id-jiXqbE,chase73,mkeller@example.net,34,Other,2025-05-30 14:37:36,2025-06-06 04:44:12,5582,d2a7:a7ca:9e5e:6e3d:47d8:cd42:ca44:3619,Mobile,Windows,Safari,Moldova,Yes
sdv-id-xviyYx,williamsmisty,andrademakayla@example.com,99,Female,2024-03-19 09:10:35,2025-06-07 16:46:43,9871,e6d0:62d7:1089:584a:d77:97d0:a6cc:f501,Tablet,Other,Edge,Zambia,No
sdv-id-hzvILE,mclaughlincorey,christopher22@example.org,59,Male,2021-01-11 00:06:48,2025-06-10 16:33:03,9441,5097:4d8d:c367:170b:17c1:7803:b822:b7dc,Desktop,Linux,Opera,French Southern Territories,No
sdv-id-bWPQAx,maryhensley,lewisnancy@example.net,70,Male,2020-10-03 02:23:11,2025-06-09 09:13:48,1636,9998:4b35:5a24:fa90:10f6:6d09:1a43:da91,Desktop,Other,Other,Saint Barthelemy,No
sdv-id-ZxKsWc,lisawilson,ylopez@example.org,45,Other,2025-05-30 14:37:36,2025-06-01 00:03:06,2451,dff9:9b8c:dabe:2447:e2a2:ff52:17a1:c005,Tablet,Linux,Safari,Saint Barthelemy,No
sdv-id-OvlYXd,nnichols,williamrose@example.com,99,Other,2022-08-08 05:16:44,2025-06-05 03:27:30,2069,ee6a:944f:8cde:4471:ad18:d5d9:5995:b296,Desktop,Windows,Safari,Mauritius,Yes
sdv-id-ajPqAy,natalie51,opugh@example.com,55,Female,2023-11-23 09:11:07,2025-06-10 13:21:33,9086,ee62:629e:fba5:8cb:145e:599:471e:3877,Desktop,Android,Safari,Norfolk Island,Yes
sdv-id-rtSuvK,christopherchan,uwashington@example.net,20,Other,2020-01-27 10:36:39,2025-06-10 21:22:51,758,d894:dd64:2009:7e57:55c4:27bb:fb02:a738,Desktop,iOS,Edge,Malawi,Yes
sdv-id-frlQhV,dgonzalez,debbiecameron@example.org,40,Male,2021-09-05 14:08:16,2025-06-01 00:03:06,5247,8e7c:63a0:7188:20af:d5d7:2bbb:f87b:af64,Other,iOS,Edge,Bhutan,No
sdv-id-VLywhW,webblaura,vhanson@example.net,55,Male,2020-12-30 06:27:38,2025-06-06 19:47:10,76,4527:7565:bd9c:2c6f:96bc:c2d1:98de:3786,Mobile,Other,Chrome,Tonga,No
sdv-id-fhdoKz,wanda59,caroline74@example.net,10,Male,2025-05-30 14:37:36,2025-06-02 06:58:53,3414,ae2d:3ab7:1cf5:cb66:5f79:62b3:6e43:3dc0,Mobile,iOS,Firefox,New Caledonia,No
sdv-id-yxmxOm,teresacruz,hensleytina@example.com,52,Male,2023-09-22 12:25:19,2025-06-05 01:22:41,3635,b96:3e84:fb30:9222:c21a:d05d:8b88:9fff,Mobile,Android,Chrome,Northern Mariana Islands,Yes
sdv-id-PVkuHI,murphydonald,tatejessica@example.org,99,Female,2023-05-17 17:51:29,2025-06-10 19:42:41,2576,2c4:efe6:ef70:8620:faf9:f499:6022:7cc6,Desktop,iOS,Safari,Greenland,Yes
sdv-id-MDnbPk,reyestimothy,jimmyanderson@example.org,99,Male,2024-10-26 09:42:49,2025-06-05 10:02:51,1556,680a:c91b:51c5:b320:97bb:16b3:e3e:4500,Mobile,Android,Firefox,Malaysia,No
sdv-id-KZoiCp,bradshawalyssa,gailwilkinson@example.com,52,Male,2022-01-26 21:05:56,2025-06-05 16:11:36,2419,56a9:7965:a10e:432f:565:eda7:4698:ad2,Other,macOS,Other,Brazil,No
sdv-id-DGKEhP,candicesmith,connie62@example.net,60,Female,2022-06-30 05:05:12,2025-06-01 00:03:06,6366,7c9e:4f3:4b63:3623:b388:eefa:ffca:4f18,Desktop,macOS,Edge,Maldives,Yes
sdv-id-HMimyC,nataliebarnes,ulove@example.net,20,Other,2023-03-16 13:34:19,2025-06-03 13:05:49,76,773d:4d5b:46f2:8095:136e:9f4a:421b:dc9f,Mobile,Linux,Edge,Ireland,Yes
sdv-id-oYDenx,sheri53,xlopez@example.net,37,Female,2022-04-24 05:09:21,2025-06-03 07:33:39,290,7b45:aaca:fc8a:12d3:a019:3600:c6bc:663c,Tablet,Android,Opera,Saint Martin,Yes
sdv-id-jBUsuy,ryanjones,iwillis@example.net,16,Female,2025-03-09 23:56:48,2025-06-06 14:12:32,3170,4a46:b3c4:b52d:3c41:7dbf:341d:c7c1:9a43,Desktop,Android,Safari,Jersey,No
sdv-id-PfgbkE,esteschristine,reginaaguilar@example.org,9,Other,2022-02-26 20:45:05,2025-06-10 21:22:51,6407,ee1a:cc10:a5e6:335b:57d1:d084:2f7e:6845,Tablet,Linux,Safari,Colombia,Yes
sdv-id-LKldkU,amber62,cynthiatodd@example.com,24,Male,2023-11-19 14:15:13,2025-06-01 16:35:59,3802,e481:8c4e:8148:9c5c:967a:e390:eb7e:dcd1,Tablet,Android,Safari,British Virgin Islands,Yes
sdv-id-vjvTPT,candicesmith,mendozachristopher@example.org,10,Female,2025-05-30 14:37:36,2025-06-08 23:05:55,1990,cd7e:a137:9529:7563:7610:f9f7:3987:cb98,Desktop,iOS,Other,Zambia,Yes
sdv-id-fEoXFP,qmacdonald,jeff78@example.com,52,Other,2023-04-27 16:47:06,2025-06-09 17:48:41,7427,5617:2966:ccec:144f:f3f4:4e6:74e9:dd5d,Tablet,Linux,Other,Saint Helena,Yes
sdv-id-xWwjvw,nnichols,laurahill@example.org,19,Female,2021-01-25 11:04:11,2025-06-04 17:10:52,3793,b035:fbfc:a4e9:fe68:f7fb:18d2:cb46:3a46,Mobile,Other,Safari,Northern Mariana Islands,Yes
sdv-id-uYnsZu,ustephens,tamaramartinez@example.org,90,Other,2024-01-06 07:02:49,2025-06-06 04:09:01,2918,aae4:dab:9330:58d7:580f:6d83:1c89:1559,Desktop,macOS,Opera,Kyrgyz Republic,No
sdv-id-VTWSTn,olsonkyle,heatherellis@example.com,81,Male,2021-02-17 18:15:30,2025-06-03 13:51:13,9183,8808:7c9a:1aa6:54ec:d737:e6b1:d517:749f,Other,Windows,Other,Yemen,Yes
sdv-id-bXHggi,wreyes,john52@example.net,74,Female,2023-11-28 14:24:40,2025-06-01 00:03:06,1072,f882:6783:3b9a:5088:42c8:e61d:30a6:cc3b,Other,Windows,Firefox,Saudi Arabia,Yes
sdv-id-kJKqcs,bradley54,michael00@example.net,39,Other,2024-09-24 03:49:20,2025-06-07 13:37:14,76,c931:1257:9d93:691d:1bb4:f958:9c9e:159a,Tablet,Android,Other,Brazil,Yes
sdv-id-iFsapx,gabrielle26,mataadam@example.net,80,Other,2025-01-20 04:25:43,2025-06-04 23:18:58,1803,584a:ee4e:1c2:6d09:bf5:16ac:3b1:4d0f,Mobile,macOS,Other,Guernsey,Yes
sdv-id-CvvGhI,ryan06,millerjoanna@example.com,54,Female,2025-01-23 22:25:02,2025-06-03 09:03:30,1379,117:52b6:331a:2b24:1b45:d147:2c46:3673,Desktop,Other,Safari,Kazakhstan,No
sdv-id-JguTms,morgandarren,leechandler@example.org,44,Male,2020-01-12 01:07:11,2025-06-08 02:45:02,7550,9369:d0da:9fc2:6716:6ab3:5d8e:adc7:e53,Tablet,Windows,Chrome,Saint Helena,No
